Id_Date,Date,Ticker,Volume,Retorno
20131209,2013-12-09,AAPL,320493600,0.01144606773096739
20131210,2013-12-10,AAPL,278269600,-0.0015536255867934848
20131211,2013-12-11,AAPL,359718800,-0.00740872175469686
20131212,2013-12-12,AAPL,262290000,-0.001460724130631777
20131213,2013-12-13,AAPL,332822000,-0.01090019113230336
20131216,2013-12-16,AAPL,282592800,0.005537176644835449
20131217,2013-12-17,AAPL,229902400,-0.004502177805656279
20131218,2013-12-18,AAPL,565863200,-0.007603770225992235
20131219,2013-12-19,AAPL,320308800,-0.011456683705468047
20131220,2013-12-20,AAPL,436413600,0.008375266557983596
20131223,2013-12-23,AAPL,501306400,0.038377500592403004
20131224,2013-12-24,AAPL,167554800,-0.004244900391027712
20131226,2013-12-26,AAPL,204008000,-0.006641216447472279
20131227,2013-12-27,AAPL,225884400,-0.006756553262846694
20131230,2013-12-30,AAPL,253629600,-0.009944843572481191
20131231,2013-12-31,AAPL,223084400,0.01172187743814521
20140102,2014-01-02,AAPL,234684800,-0.014063682339762962
20140103,2014-01-03,AAPL,392467600,-0.021965851131231243
20140106,2014-01-06,AAPL,412610800,0.005453018519255265
20140107,2014-01-07,AAPL,317209200,-0.007151598412387961
20140108,2014-01-08,AAPL,258529600,0.006332860562550423
20140109,2014-01-09,AAPL,279148800,-0.012770075164680697
20140110,2014-01-10,AAPL,304976000,-0.006672634484183774
20140113,2014-01-13,AAPL,378492800,0.005235155610145351
20140114,2014-01-14,AAPL,332561600,0.019898089133877264
20140115,2014-01-15,AAPL,391638800,0.020077179772413408
20140116,2014-01-16,AAPL,229278000,-0.005579836660924864
20140117,2014-01-17,AAPL,426739600,-0.024501608869605538
20140121,2014-01-21,AAPL,328526800,0.01553633837998209
20140122,2014-01-22,AAPL,379985200,0.00444388203170069
20140123,2014-01-23,AAPL,403239200,0.008467588521465869
20140124,2014-01-24,AAPL,429354800,-0.018177528597404013
20140127,2014-01-27,AAPL,554878800,0.008112429555731791
20140128,2014-01-28,AAPL,1065523200,-0.07992723234156096
20140129,2014-01-29,AAPL,502810000,-0.011352493189579583
20140130,2014-01-30,AAPL,678501600,-0.0019371120616608055
20140131,2014-01-31,AAPL,464797200,0.0016407060956174532
20140203,2014-02-03,AAPL,401464000,0.0018577866159137657
20140204,2014-02-04,AAPL,376681200,0.014475663443061148
20140205,2014-02-05,AAPL,328344800,0.007468766774914835
20140206,2014-02-06,AAPL,257765200,-0.00015607372681138252
20140207,2014-02-07,AAPL,370280400,0.013989952618290153
20140210,2014-02-10,AAPL,345559200,0.017914895869141082
20140211,2014-02-11,AAPL,282256800,0.013176126951025586
20140212,2014-02-12,AAPL,308100800,-7.473378331706794e-05
20140213,2014-02-13,AAPL,307398000,0.015879325615712887
20140214,2014-02-14,AAPL,272924400,-0.0008083012538773201
20140218,2014-02-18,AAPL,260251600,0.0036766225416329642
20140219,2014-02-19,AAPL,313768000,-0.015787853566547976
20140220,2014-02-20,AAPL,305858000,-0.011574908942267375
20140221,2014-02-21,AAPL,278784800,-0.011107976265982516
20140224,2014-02-24,AAPL,288909600,0.004378814978748014
20140225,2014-02-25,AAPL,231952000,-0.010406506402465968
20140226,2014-02-26,AAPL,276217200,-0.009021978752678933
20140227,2014-02-27,AAPL,301882000,0.019947854669847925
20140228,2014-02-28,AAPL,371968800,-0.0027100131118239705
20140303,2014-03-03,AAPL,238781200,0.002888380401150075
20140304,2014-03-04,AAPL,259140000,0.006593854735035539
20140305,2014-03-05,AAPL,200062800,0.002108323302913843
20140306,2014-03-06,AAPL,185488800,-0.003024313384956762
20140307,2014-03-07,AAPL,220729600,-0.0005840170512049326
20140310,2014-03-10,AAPL,178584000,0.0009049298135711684
20140311,2014-03-11,AAPL,279224400,0.009737709040613605
20140312,2014-03-12,AAPL,199326400,0.0009700086321503519
20140313,2014-03-13,AAPL,257742800,-0.01110671876965606
20140314,2014-03-14,AAPL,237199200,-0.011231463475854034
20140317,2014-03-17,AAPL,199544800,0.003907030884526957
20140318,2014-03-18,AAPL,209647200,0.008846818218548732
20140319,2014-03-19,AAPL,224756000,-0.00026341081121987345
20140320,2014-03-20,AAPL,208398400,-0.004818742500715749
20140321,2014-03-21,AAPL,374046400,0.007887223840849012
20140324,2014-03-24,AAPL,355700800,0.011860375102152166
20140325,2014-03-25,AAPL,282293200,0.01075682476266583
20140326,2014-03-26,AAPL,299768000,-0.009559806928255832
20140327,2014-03-27,AAPL,222031600,-0.004298046857724171
20140328,2014-03-28,AAPL,200564000,-0.0011163877171316973
20140331,2014-03-31,AAPL,168669200,-0.00022342760831091016
20140401,2014-04-01,AAPL,200760000,0.009147753578103261
20140402,2014-04-02,AAPL,180420800,0.0016615783377196425
20140403,2014-04-03,AAPL,162344000,-0.006930198751532629
20140404,2014-04-04,AAPL,275251200,-0.012936467375294044
20140407,2014-04-07,AAPL,289850400,-0.015700784717889486
20140408,2014-04-08,AAPL,243888400,-5.723467164183216e-05
20140409,2014-04-09,AAPL,206169600,0.013143812128935364
20140410,2014-04-10,AAPL,239652000,-0.012897865713193787
20140411,2014-04-11,AAPL,271717600,-0.007392822991450977
20140414,2014-04-14,AAPL,205674000,0.00398377096400371
20140415,2014-04-15,AAPL,266490000,-0.007130868575541027
20140416,2014-04-16,AAPL,214765600,0.002027204191459388
20140417,2014-04-17,AAPL,284334400,0.011425525609575396
20140421,2014-04-21,AAPL,182548800,0.011868117244850995
20140422,2014-04-22,AAPL,202563200,0.0009977949776647354
20140423,2014-04-23,AAPL,394940000,-0.013071303268277813
20140424,2014-04-24,AAPL,759911600,0.08198188855187086
20140425,2014-04-25,AAPL,390275200,0.007344573780129335
20140428,2014-04-28,AAPL,669485600,0.0387278123416101
20140429,2014-04-29,AAPL,337377600,-0.002962581807881478
20140430,2014-04-30,AAPL,456640800,-0.0037816722830190806
20140501,2014-05-01,AAPL,244048000,0.0023556494951390973
20140502,2014-05-02,AAPL,191514400,0.0018596487109499504
20140505,2014-05-05,AAPL,287067200,0.014141559432455831
20140506,2014-05-06,AAPL,374564400,-0.010899144544455838
20140507,2014-05-07,AAPL,282864400,-0.0034993481174831467
20140508,2014-05-08,AAPL,230297200,-0.007326939332123658
20140509,2014-05-09,AAPL,291597600,-0.004166719271024403
20140512,2014-05-12,AAPL,213208800,0.012450034139043957
20140513,2014-05-13,AAPL,159737200,0.0015686697737973322
20140514,2014-05-14,AAPL,166404000,0.00018528677310582277
20140515,2014-05-15,AAPL,230846000,-0.008503537017800692
20140516,2014-05-16,AAPL,276256400,0.01475837343617947
20140519,2014-05-19,AAPL,317755200,0.011849176791916497
20140520,2014-05-20,AAPL,234836000,0.0001984861522121136
20140521,2014-05-21,AAPL,196859600,0.002645868527385477
