Id_Date,Date,Ticker,Volume,Retorno
20140206,2014-02-06,TSLA,87624000,0.02270381261399106
20140207,2014-02-07,TSLA,133927500,0.045688954299176895
20140210,2014-02-10,TSLA,194560500,0.053771525543522276
20140211,2014-02-11,TSLA,160648500,0.0003052281788051998
20140212,2014-02-12,TSLA,77605500,-0.0066117685507773374
20140213,2014-02-13,TSLA,120439500,0.022066438809195087
20140214,2014-02-14,TSLA,92370000,-0.007013038699909259
20140218,2014-02-18,TSLA,139992000,0.027594230065768312
20140219,2014-02-19,TSLA,242535000,-0.04938635481656798
20140220,2014-02-20,TSLA,270034500,0.0843317696255959
20140221,2014-02-21,TSLA,117282000,-0.0017621650191746582
20140224,2014-02-24,TSLA,124176000,0.03840650303963213
20140225,2014-02-25,TSLA,490225500,0.13944400853955854
20140226,2014-02-26,TSLA,369069000,0.020161329397427017
20140227,2014-02-27,TSLA,269187000,-0.0018181631079348605
20140228,2014-02-28,TSLA,218847000,-0.030609002263871865
20140303,2014-03-03,TSLA,196339500,0.02348759397573606
20140304,2014-03-04,TSLA,131184000,0.01708164020559263
20140305,2014-03-05,TSLA,89035500,-0.008554328959057528
20140306,2014-03-06,TSLA,110416500,0.0011082415828502588
20140307,2014-03-07,TSLA,117184500,-0.026607150815290852
20140310,2014-03-10,TSLA,115921500,-0.029933777327789853
20140311,2014-03-11,TSLA,132151500,-0.018548015270129132
20140312,2014-03-12,TSLA,146316000,0.030203498672012222
20140313,2014-03-13,TSLA,93544500,-0.015321501673975117
20140314,2014-03-14,TSLA,124345500,-0.028680795195685713
20140317,2014-03-17,TSLA,88689000,0.013032042107341565
20140318,2014-03-18,TSLA,93634500,0.025899605707568198
20140319,2014-03-19,TSLA,76069500,-0.017497067344171148
20140320,2014-03-20,TSLA,57268500,-0.003943308219114518
20140321,2014-03-21,TSLA,123253500,-0.02562692584067132
20140324,2014-03-24,TSLA,169932000,-0.03809683030042055
20140325,2014-03-25,TSLA,117981000,0.0012263011647262144
20140326,2014-03-26,TSLA,103609500,-0.03393214207540841
20140327,2014-03-27,TSLA,142435500,-0.026483875208294386
20140328,2014-03-28,TSLA,145272000,0.02435850887321481
20140331,2014-03-31,TSLA,125700000,-0.018458360341644157
20140401,2014-04-01,TSLA,110571000,0.04087316856613475
20140402,2014-04-02,TSLA,161734500,0.06139094076250735
20140403,2014-04-03,TSLA,163855500,-0.02123410979375763
20140404,2014-04-04,TSLA,170184000,-0.05842941263604932
20140407,2014-04-07,TSLA,147832500,-0.02219291204279226
20140408,2014-04-08,TSLA,103339500,0.038261355097989204
20140409,2014-04-09,TSLA,77368500,0.006822582189342457
20140410,2014-04-10,TSLA,108172500,-0.05872858634498216
20140411,2014-04-11,TSLA,136008000,-0.0020079983656902563
20140414,2014-04-14,TSLA,115545000,-0.02792221184683685
20140415,2014-04-15,TSLA,204889500,-0.021101578299901894
20140416,2014-04-16,TSLA,108033000,0.026816613527514827
20140417,2014-04-17,TSLA,88902000,-0.004972124748128395
20140421,2014-04-21,TSLA,78873000,0.03159695967938983
20140422,2014-04-22,TSLA,147070500,0.06977204835910081
20140423,2014-04-23,TSLA,109434000,-0.048710210465240746
20140424,2014-04-24,TSLA,82428000,-0.0006250535178002353
20140425,2014-04-25,TSLA,104950500,-0.03853558182266269
20140428,2014-04-28,TSLA,105630000,-0.006704972546848089
20140429,2014-04-29,TSLA,86686500,0.04236565129490796
20140430,2014-04-30,TSLA,66609000,0.004687738618768362
20140501,2014-05-01,TSLA,81598500,-0.0007695820228281809
20140502,2014-05-02,TSLA,61302000,0.015308324690904032
20140505,2014-05-05,TSLA,77205000,0.027025753004101146
20140506,2014-05-06,TSLA,84550500,-0.04307278424439034
20140507,2014-05-07,TSLA,152689500,-0.02860870965290844
20140508,2014-05-08,TSLA,300849000,-0.1130369790950656
20140509,2014-05-09,TSLA,127428000,0.020549895044562207
20140512,2014-05-12,TSLA,105034500,0.013222772837518989
20140513,2014-05-13,TSLA,106458000,0.029728721034213295
20140514,2014-05-14,TSLA,81100500,0.0024190660044607947
20140515,2014-05-15,TSLA,90606000,-0.010649438091618772
20140516,2014-05-16,TSLA,67315500,0.01574844480523495
20140519,2014-05-19,TSLA,68575500,0.023647946029483204
20140520,2014-05-20,TSLA,83191500,-0.004028761968195213
20140521,2014-05-21,TSLA,79281000,0.02124935725869184
20140522,2014-05-22,TSLA,93217500,0.027224830780790278
20140523,2014-05-23,TSLA,60102000,0.011811774070233868
20140527,2014-05-27,TSLA,80116500,0.02054995680172683
20140528,2014-05-28,TSLA,82426500,-0.00623938577532288
20140529,2014-05-29,TSLA,55387500,0.0
20140530,2014-05-30,TSLA,83716500,-0.011748511125622167
20140602,2014-06-02,TSLA,70021500,-0.014775916704391127
20140603,2014-06-03,TSLA,57912000,0.0011725022846603254
20140604,2014-06-04,TSLA,51411000,-0.004635585698934376
20140605,2014-06-05,TSLA,60819000,0.0142654236688613
20140606,2014-06-06,TSLA,46107000,0.006138270241253794
20140609,2014-06-09,TSLA,42085500,-0.013738805940405458
20140610,2014-06-10,TSLA,52720500,-0.014660739681257428
20140611,2014-06-11,TSLA,59662500,0.010726643965635198
20140612,2014-06-12,TSLA,89905500,-0.004646171414131288
20140613,2014-06-13,TSLA,53164500,0.014249235559878455
20140616,2014-06-16,TSLA,198696000,0.08812129395520549
20140617,2014-06-17,TSLA,199573500,0.03143227501638869
20140618,2014-06-18,TSLA,104103000,-0.019640063385359362
20140619,2014-06-19,TSLA,131896500,0.0029500206527269474
20140620,2014-06-20,TSLA,73558500,0.007902007545368767
20140623,2014-06-23,TSLA,116866500,0.033233176551748886
20140624,2014-06-24,TSLA,121138500,-0.0198971469370821
20140625,2014-06-25,TSLA,87024000,0.01888176702683972
20140626,2014-06-26,TSLA,76821000,-0.005445593222918231
20140627,2014-06-27,TSLA,84525000,0.01468587583670651
20140630,2014-06-30,TSLA,72429000,0.004183046350403509
20140701,2014-07-01,TSLA,65041500,-0.0014163291404000022
20140702,2014-07-02,TSLA,120411000,-0.04292507263253386
20140703,2014-07-03,TSLA,77500500,-0.0007845585313523194
20140707,2014-07-07,TSLA,88405500,-0.028745887240373857
20140708,2014-07-08,TSLA,117543000,-0.016123225207840482
20140709,2014-07-09,TSLA,61731000,0.01821340760212988
20140710,2014-07-10,TSLA,72958500,-0.016139203265562646
20140711,2014-07-11,TSLA,49534500,-0.006060346907830763
20140714,2014-07-14,TSLA,108048000,0.039288470548238794
20140715,2014-07-15,TSLA,85777500,-0.031407079410364226
20140716,2014-07-16,TSLA,60667500,-0.011021087958732892
20140717,2014-07-17,TSLA,69741000,-0.008104628912827068
20140718,2014-07-18,TSLA,63805500,0.02144850779519193
20140721,2014-07-21,TSLA,57333000,0.0023634452244863354
20140722,2014-07-22,TSLA,40950000,-0.004352960498321838
20140723,2014-07-23,TSLA,46249500,0.013252589373576321
20140724,2014-07-24,TSLA,48682500,0.004719292435327852
20140725,2014-07-25,TSLA,46306500,0.0001341944388467879
20140728,2014-07-28,TSLA,97714500,0.005591068622831518
20140729,2014-07-29,TSLA,50736000,0.0008451229210991026
20140730,2014-07-30,TSLA,73917000,0.017377017559351986
20140731,2014-07-31,TSLA,116236500,-0.02455003128228368
20140801,2014-08-01,TSLA,178437000,0.04464842026823915
20140804,2014-08-04,TSLA,89395500,0.02250607187021575
20140805,2014-08-05,TSLA,80829000,-0.00012576650395987562
20140806,2014-08-06,TSLA,138739500,0.04377542750844412
20140807,2014-08-07,TSLA,112183500,0.013899516983279802
20140808,2014-08-08,TSLA,76351500,-0.016878663563701657
20140811,2014-08-11,TSLA,121519500,0.04509734603884433
20140812,2014-08-12,TSLA,95734500,0.0024680349752661413
20140813,2014-08-13,TSLA,103989000,0.0013463183591138313
20140814,2014-08-14,TSLA,61899000,0.004110460478404448
20140815,2014-08-15,TSLA,58018500,0.002410273412790627
20140818,2014-08-18,TSLA,87738000,-0.007900489991551568
20140819,2014-08-19,TSLA,80022000,-0.01223358689683554
20140820,2014-08-20,TSLA,45418500,-0.004089404408890521
20140821,2014-08-21,TSLA,43734000,-0.0053576351531577655
20140822,2014-08-22,TSLA,42501000,0.00959355002071469
20140825,2014-08-25,TSLA,64771500,0.022470471677679342
20140826,2014-08-26,TSLA,57270000,-0.0030850667014500825
20140827,2014-08-27,TSLA,44776500,0.005769048309248448
20140828,2014-08-28,TSLA,42673500,0.0023172928385630917
20140829,2014-08-29,TSLA,96706500,0.022132861794795726
20140902,2014-09-02,TSLA,147786000,0.053466866128521355
20140903,2014-09-03,TSLA,101584500,-0.010312551544632138
20140904,2014-09-04,TSLA,125125500,0.017248043736543327
20140905,2014-09-05,TSLA,167548500,-0.030240486377933112
20140908,2014-09-08,TSLA,82524000,0.017015758781692463
20140909,2014-09-09,TSLA,68382000,-0.012867352321022783
20140910,2014-09-10,TSLA,56719500,0.009408253755734914
20140911,2014-09-11,TSLA,56491500,-0.0028104385507529295
20140912,2014-09-12,TSLA,49869000,-0.003959869942916306
20140915,2014-09-15,TSLA,246831000,-0.09075929522509396
20140916,2014-09-16,TSLA,124501500,0.027101616693245276
20140917,2014-09-17,TSLA,77665500,0.002454484127106046
20140918,2014-09-18,TSLA,55389000,0.009335048035260482
20140919,2014-09-19,TSLA,102163500,-0.017057041633622257
20140922,2014-09-22,TSLA,123211500,-0.03582445993668724
20140923,2014-09-23,TSLA,84880500,0.0015198218780659333
20140924,2014-09-24,TSLA,56242500,0.0069086830862714775
20140925,2014-09-25,TSLA,72513000,-0.02058384201761684
20140926,2014-09-26,TSLA,56931000,-0.0014172461700871504
20140929,2014-09-29,TSLA,72790500,-0.005433855089076311
20140930,2014-09-30,TSLA,63574500,-0.01051950204719556
20141001,2014-10-01,TSLA,89125500,-0.010054370988181127
20141002,2014-10-02,TSLA,134973000,0.04653675593786683
20141003,2014-10-03,TSLA,81094500,0.015074365885482157
20141006,2014-10-06,TSLA,115699500,0.021198205966747964
20141007,2014-10-07,TSLA,67282500,-0.004028836811141633
20141008,2014-10-08,TSLA,75826500,-0.001117206489982121
20141009,2014-10-09,TSLA,110419500,-0.008754986072816828
20141010,2014-10-10,TSLA,193324500,-0.07820713466800235
20141013,2014-10-13,TSLA,169030500,-0.052002845927492374
20141014,2014-10-14,TSLA,106579500,0.010997785411050549
20141015,2014-10-15,TSLA,137209500,0.011626859394061884
20141016,2014-10-16,TSLA,80989500,-0.014584180435521949
20141017,2014-10-17,TSLA,158241000,0.004992222719669302
20141020,2014-10-20,TSLA,52416000,0.01314406662204336
20141021,2014-10-21,TSLA,61954500,0.021130690599931563
20141022,2014-10-22,TSLA,61749000,-0.018016457872609224
20141023,2014-10-23,TSLA,52386000,0.018130665059079627
20141024,2014-10-24,TSLA,51949500,-0.00021248831846229225
20141027,2014-10-27,TSLA,143299500,-0.057685782233879504
20141028,2014-10-28,TSLA,157744500,0.09518660989105733
20141029,2014-10-29,TSLA,74437500,-0.019236391993001648
20141030,2014-10-30,TSLA,48426000,0.002352022867035848
20141031,2014-10-31,TSLA,56629500,0.01273770129416148
20141103,2014-11-03,TSLA,63057000,0.0036822798980164244
20141104,2014-11-04,TSLA,55239000,-0.015087152168234141
20141105,2014-11-05,TSLA,135688500,-0.033315236153232425
20141106,2014-11-06,TSLA,230320500,0.044378062567056197
20141107,2014-11-07,TSLA,77415000,-0.004228554484803558
20141110,2014-11-10,TSLA,68658000,0.007202464910778243
20141111,2014-11-11,TSLA,119232000,0.03782077412584361
20141112,2014-11-12,TSLA,88062000,-0.007885931009555506
20141113,2014-11-13,TSLA,93540000,0.010437622808061308
20141114,2014-11-14,TSLA,91516500,0.027731347569034254
20141117,2014-11-17,TSLA,60385500,-0.01816917750896116
20141118,2014-11-18,TSLA,67095000,0.014646888155828543
20141119,2014-11-19,TSLA,118777500,-0.03864956610594911
20141120,2014-11-20,TSLA,53808000,0.003915399922463441
20141121,2014-11-21,TSLA,112276500,-0.02384308375258612
20141124,2014-11-24,TSLA,71845500,0.016228686686992445
20141125,2014-11-25,TSLA,47397000,0.005552856854110905
20141126,2014-11-26,TSLA,29718000,0.001410849076513134
20141128,2014-11-28,TSLA,31795500,-0.015778579595025478
20141201,2014-12-01,TSLA,129291000,-0.05267455698428602
20141202,2014-12-02,TSLA,88305000,-0.0009065752022039412
20141203,2014-12-03,TSLA,79615500,-0.009203659508237354
20141204,2014-12-04,TSLA,57834000,-0.004448310436831908
20141205,2014-12-05,TSLA,90954000,-0.020019327069320837
20141208,2014-12-08,TSLA,138384000,-0.04179515862877053
20141209,2014-12-09,TSLA,141472500,0.011802587279819284
20141210,2014-12-10,TSLA,109711500,-0.032504974702721526
20141211,2014-12-11,TSLA,100416000,-0.004574923550736222
20141212,2014-12-12,TSLA,107607000,-0.009000347218179714
20141215,2014-12-15,TSLA,78274500,-0.014299516894858583
20141216,2014-12-16,TSLA,126391500,-0.03053325883044962
20141217,2014-12-17,TSLA,110517000,0.04049336122183515
20141218,2014-12-18,TSLA,112249500,0.06044123309512325
20141219,2014-12-19,TSLA,103657500,0.004719127929382834
20141222,2014-12-22,TSLA,71991000,0.015094182569247936
20141223,2014-12-23,TSLA,67585500,-0.007322599227755161
20141224,2014-12-24,TSLA,19983000,0.005837926805094245
20141226,2014-12-26,TSLA,49905000,0.02501573652740859
20141229,2014-12-29,TSLA,42037500,-0.009261717422552577
20141230,2014-12-30,TSLA,43548000,-0.015417974794705021
20141231,2014-12-31,TSLA,34462500,0.0008099773138119124
20150102,2015-01-02,TSLA,71466000,-0.013938176640412216
20150105,2015-01-05,TSLA,80527500,-0.042041028170527184
20150106,2015-01-06,TSLA,93928500,0.00566423731415998
20150107,2015-01-07,TSLA,44526000,-0.00156193062723272
20150108,2015-01-08,TSLA,51637500,-0.0015643062581811936
20150109,2015-01-09,TSLA,70024500,-0.01880162910685402
20150112,2015-01-12,TSLA,89254500,-0.02153291495060319
20150113,2015-01-13,TSLA,67159500,0.010088497728839381
20150114,2015-01-14,TSLA,173278500,-0.056597336762358605
20150115,2015-01-15,TSLA,78247500,-0.004255528597720847
20150116,2015-01-16,TSLA,54048000,0.00625422873943584
20150120,2015-01-20,TSLA,67548000,-0.005904610882275209
20150121,2015-01-21,TSLA,62295000,0.024175518017267653
20150122,2015-01-22,TSLA,61753500,0.025690550903015367
20150123,2015-01-23,TSLA,51579000,-0.0016366947705445175
20150126,2015-01-26,TSLA,48517500,0.026131476717216048
20150127,2015-01-27,TSLA,41715000,-0.0027596300325537443
20150128,2015-01-28,TSLA,47244000,-0.03209052877530914
20150129,2015-01-29,TSLA,53221500,0.02924214605280501
20150130,2015-01-30,TSLA,45105000,-0.0077973330581992285
20150202,2015-02-02,TSLA,62238000,0.036051138960494486
20150203,2015-02-03,TSLA,72393000,0.0351758385028932
20150204,2015-02-04,TSLA,49581000,0.0008701251992371828
20150205,2015-02-05,TSLA,52843500,0.01116453520125212
20150206,2015-02-06,TSLA,48658500,-0.016426056915829233
20150209,2015-02-09,TSLA,52086000,0.0005520394593698827
20150210,2015-02-10,TSLA,80857500,-0.005471765552931358
20150211,2015-02-11,TSLA,146536500,-0.016135698387415628
20150212,2015-02-12,TSLA,234744000,-0.046616588460223214
20150213,2015-02-13,TSLA,92865000,0.00438686422691883
20150217,2015-02-17,TSLA,59694000,0.0028462803614236905
20150218,2015-02-18,TSLA,40704000,0.0005383231478953595
20150219,2015-02-19,TSLA,77311500,0.035459277020091946
20150220,2015-02-20,TSLA,89731500,0.02550656429814802
20150223,2015-02-23,TSLA,127497000,-0.04500019733692014
20150224,2015-02-24,TSLA,99054000,-0.015578320500655541
20150225,2015-02-25,TSLA,58642500,-0.0017147775530453018
20150226,2015-02-26,TSLA,97093500,0.016833573717678695
20150227,2015-02-27,TSLA,58231500,-0.01858201165163625
20150302,2015-03-02,TSLA,118831500,-0.029556447164922343
20150303,2015-03-03,TSLA,66484500,0.01130091807046442
20150304,2015-03-04,TSLA,63330000,0.014431779204036056
20150305,2015-03-05,TSLA,73155000,-0.008940979178158314
20150306,2015-03-06,TSLA,100686000,-0.03364400833280273
20150309,2015-03-09,TSLA,101050500,-0.015473474370690776
20150310,2015-03-10,TSLA,83695500,-0.0029337926038629056
20150311,2015-03-11,TSLA,74623500,0.01796978608170632
20150312,2015-03-12,TSLA,62239500,-0.013781390917263957
20150313,2015-03-13,TSLA,81514500,-0.012508496633278084
20150316,2015-03-16,TSLA,84432000,0.03720588386927727
20150317,2015-03-17,TSLA,73411500,-0.0049565722460900696
20150318,2015-03-18,TSLA,72313500,0.030709164308927
20150319,2015-03-19,TSLA,127128000,-0.025210528438961398
20150320,2015-03-20,TSLA,64042500,0.01242011545576835
20150323,2015-03-23,TSLA,39474000,0.007825204316233467
20150324,2015-03-24,TSLA,54748500,0.010469325694766857
20150325,2015-03-25,TSLA,85956000,-0.036783689389238546
20150326,2015-03-26,TSLA,61920000,-0.020020535165919458
20150327,2015-03-27,TSLA,129073500,-0.028412417028683253
20150330,2015-03-30,TSLA,151342500,0.03010816909450245
20150331,2015-03-31,TSLA,75399000,-0.00944533884249504
20150401,2015-04-01,TSLA,56919000,-0.006251070401743561
20150402,2015-04-02,TSLA,75156000,0.018177920738268703
20150406,2015-04-06,TSLA,186837000,0.06335084074758983
20150407,2015-04-07,TSLA,65218500,0.0007385693434276309
20150408,2015-04-08,TSLA,94546500,0.021746659764551538
20150409,2015-04-09,TSLA,57003000,0.011653015949509774
20150410,2015-04-10,TSLA,61015500,0.003855551632791118
20150413,2015-04-13,TSLA,56373000,-0.0053105956401348735
20150414,2015-04-14,TSLA,45390000,-0.01105922152436278
20150415,2015-04-15,TSLA,29286000,0.001783484991041203
20150416,2015-04-16,TSLA,24886500,-0.005437155028403049
20150417,2015-04-17,TSLA,37048500,0.00043545130008027335
20150420,2015-04-20,TSLA,38389500,-0.007350472676152173
20150421,2015-04-21,TSLA,51487500,0.020168560205215364
20150422,2015-04-22,TSLA,117945000,0.0478964151482155
20150423,2015-04-23,TSLA,66168000,-0.0038279091473925595
20150424,2015-04-24,TSLA,36417000,-0.0007776197845633933
20150427,2015-04-27,TSLA,175089000,0.06006504265665551
20150428,2015-04-28,TSLA,91281000,-0.004621129472000743
20150429,2015-04-29,TSLA,59041500,0.008547443013374302
20150430,2015-04-30,TSLA,58678500,-0.02753283760731836
20150501,2015-05-01,TSLA,79225500,-8.840630703377539e-05
20150504,2015-05-04,TSLA,66519000,0.019820332628235446
20150505,2015-05-05,TSLA,86953500,0.010585201507501295
20150506,2015-05-06,TSLA,79063500,-0.010817725078349596
20150507,2015-05-07,TSLA,141838500,0.027643952080381295
20150508,2015-05-08,TSLA,70023000,-0.0008023671098352495
20150511,2015-05-11,TSLA,85084500,0.01217189256889774
20150512,2015-05-12,TSLA,95451000,0.021921607801995084
20150513,2015-05-13,TSLA,81603000,-0.006374116918974974
20150514,2015-05-14,TSLA,43438500,0.003783166977597124
20150515,2015-05-15,TSLA,67914000,0.019418271142708558
20150518,2015-05-18,TSLA,50298000,-0.00036170947623640024
20150519,2015-05-19,TSLA,55113000,-0.006472295749399444
20150520,2015-05-20,TSLA,56334000,-0.011289082211751124
20150521,2015-05-21,TSLA,29559000,0.005197378373454392
20150522,2015-05-22,TSLA,33346500,0.008590523912465882
20150526,2015-05-26,TSLA,52480500,-0.0010898750183484045
20150527,2015-05-27,TSLA,51123000,-0.00012128073379815418
20150528,2015-05-28,TSLA,54709500,0.016246998689338547
20150529,2015-05-29,TSLA,56839500,-0.002584990420778048
20150601,2015-06-01,TSLA,37576500,-0.005382784466743744
20150602,2015-06-02,TSLA,32022000,-0.004409611340134414
20150603,2015-06-03,TSLA,26722500,0.002576936573191611
20150604,2015-06-04,TSLA,36804000,-0.012329780964378144
20150605,2015-06-05,TSLA,45330000,0.013093670696398255
20150608,2015-06-08,TSLA,75255000,0.028698768522178383
20150609,2015-06-09,TSLA,39166500,-0.0011315044622200194
20150610,2015-06-10,TSLA,51817500,-0.020703187995237737
20150611,2015-06-11,TSLA,30661500,0.0028321502750325244
20150612,2015-06-12,TSLA,21334500,-0.0028638677326909604
20150615,2015-06-15,TSLA,32793000,-0.001236668522734626
20150616,2015-06-16,TSLA,29770500,0.010943373157369408
20150617,2015-06-17,TSLA,82693500,0.0288005732896961
20150618,2015-06-18,TSLA,41740500,0.0056833731616243435
20150619,2015-06-19,TSLA,36945000,0.0023674530537806547
20150622,2015-06-22,TSLA,68416500,-0.010361630404811131
20150623,2015-06-23,TSLA,58062000,0.030332307745169276
20150624,2015-06-24,TSLA,36184500,-0.009339929636816737
20150625,2015-06-25,TSLA,42738000,0.013651601690611383
20150626,2015-06-26,TSLA,57576000,-0.006324607704336325
20150629,2015-06-29,TSLA,52183500,-0.018982328906347747
20150630,2015-06-30,TSLA,46303500,0.023814996359025724
20150701,2015-07-01,TSLA,31518000,0.0033175962502320993
20150702,2015-07-02,TSLA,107458500,0.04038639915454457
20150706,2015-07-06,TSLA,61828500,-0.0010712744375221714
20150707,2015-07-07,TSLA,91576500,-0.042328041245696627
20150708,2015-07-08,TSLA,93316500,-0.048230577849074315
20150709,2015-07-09,TSLA,50011500,0.011609720385955313
20150710,2015-07-10,TSLA,39163500,0.004768851945843785
20150713,2015-07-13,TSLA,44404500,0.011614881028806853
20150714,2015-07-14,TSLA,28614000,0.013312443878506488
20150715,2015-07-15,TSLA,30324000,-0.009448430502932642
20150716,2015-07-16,TSLA,24240000,0.013452917723576529
20150717,2015-07-17,TSLA,75061500,0.029923479333326324
20150720,2015-07-20,TSLA,74677500,0.02767054757869818
20150721,2015-07-21,TSLA,91630500,-0.054878507378390305
20150722,2015-07-22,TSLA,46575000,0.004123425201304936
20150723,2015-07-23,TSLA,33408000,-0.0025011922264167466
20150724,2015-07-24,TSLA,42547500,-0.006699098017553104
20150727,2015-07-27,TSLA,70413000,-0.046720231391331794
20150728,2015-07-28,TSLA,58437000,0.04667806507496037
20150729,2015-07-29,TSLA,41851500,-0.0037762002046211537
20150730,2015-07-30,TSLA,30519000,0.011257673505236912
20150731,2015-07-31,TSLA,33339000,-0.0023988239767866676
20150803,2015-08-03,TSLA,38302500,-0.0231448849286174
20150804,2015-08-04,TSLA,35287500,0.02419330078904547
20150805,2015-08-05,TSLA,93214500,0.014458436896063149
20150806,2015-08-06,TSLA,219357000,-0.08884613070827713
20150807,2015-08-07,TSLA,76101000,-0.014707655017798136
20150810,2015-08-10,TSLA,62788500,-0.005649254943673206
20150811,2015-08-11,TSLA,63973500,-0.015634065274604335
20150812,2015-08-12,TSLA,55920000,0.003370262549503217
20150813,2015-08-13,TSLA,70338000,0.01822227854761374
20150814,2015-08-14,TSLA,65472000,0.0026389930841605085
20150817,2015-08-17,TSLA,107650500,0.04869422505161961
20150818,2015-08-18,TSLA,62925000,0.022471468870960104
20150819,2015-08-19,TSLA,54064500,-0.020980323991772475
20150820,2015-08-20,TSLA,73587000,-0.05120474567775365
20150821,2015-08-21,TSLA,98853000,-0.04711361302636186
20150824,2015-08-24,TSLA,143724000,-0.051566536137227434
20150825,2015-08-25,TSLA,64909500,0.005299957738899076
20150826,2015-08-26,TSLA,74445000,0.021860631008791764
20150827,2015-08-27,TSLA,114840000,0.08072407396744574
20150828,2015-08-28,TSLA,82705500,0.022593474526899197
20150831,2015-08-31,TSLA,70503000,0.0023342531178738527
20150901,2015-09-01,TSLA,81822000,-0.04187746789935944
20150902,2015-09-02,TSLA,69438000,0.03796673262018173
20150903,2015-09-03,TSLA,62922000,-0.008559158628931366
20150904,2015-09-04,TSLA,55338000,-0.014822516253377346
20150908,2015-09-08,TSLA,47073000,0.0257924872165748
20150909,2015-09-09,TSLA,50862000,0.002981841490309736
20150910,2015-09-10,TSLA,40635000,-0.0017275792568650587
20150911,2015-09-11,TSLA,35262000,0.007083127758705954
20150914,2015-09-14,TSLA,43363500,0.0117886858342093
20150915,2015-09-15,TSLA,44002500,0.001500853368818048
20150916,2015-09-16,TSLA,66256500,0.03423117949694649
20150917,2015-09-17,TSLA,53787000,-0.000686427307326335
20150918,2015-09-18,TSLA,56446500,-0.005532854221774867
20150921,2015-09-21,TSLA,91803000,0.013736467307306608
20150922,2015-09-22,TSLA,54966000,-0.012339109416155293
20150923,2015-09-23,TSLA,39012000,0.0004598425044904267
20150924,2015-09-24,TSLA,51723000,0.007890882645230949
20150925,2015-09-25,TSLA,56601000,-0.02360137483948064
20150928,2015-09-28,TSLA,73516500,-0.03300761554870427
20150929,2015-09-29,TSLA,55548000,-0.007165052564371575
20150930,2015-09-30,TSLA,73944000,0.007095082009808095
20151001,2015-10-01,TSLA,68595000,-0.03429950833940994
20151002,2015-10-02,TSLA,66360000,0.03205775812464402
20151005,2015-10-05,TSLA,55348500,-0.005735797824596429
20151006,2015-10-06,TSLA,78378000,-0.019053378564190707
20151007,2015-10-07,TSLA,102210000,-0.03934404066335065
20151008,2015-10-08,TSLA,91998000,-0.02259006823174755
20151009,2015-10-09,TSLA,92376000,-0.02659664782558411
20151012,2015-10-12,TSLA,57544500,-0.02315472197104493
20151013,2015-10-13,TSLA,77572500,0.017023869860745763
20151014,2015-10-14,TSLA,46566000,-0.010809577491181069
20151015,2015-10-15,TSLA,42663000,0.020426012486898137
20151016,2015-10-16,TSLA,65017500,0.025755735523108537
20151019,2015-10-19,TSLA,37618500,0.004801580727485765
20151020,2015-10-20,TSLA,223500000,-0.0660675535043266
