Id_Date,Date,Ticker,Volume,Retorno
20131209,2013-12-09,META,36056000,0.018773499200258323
20131210,2013-12-10,META,68479000,0.028869775655342572
20131211,2013-12-11,META,65776000,-0.01731341157979633
20131212,2013-12-12,META,92723000,0.0496152432147561
20131213,2013-12-13,META,82641000,0.02874778721070347
20131216,2013-12-16,META,85119000,0.009189828981082336
20131217,2013-12-17,META,78751000,0.019513086977576654
20131218,2013-12-18,META,76003000,0.01294201743662916
20131219,2013-12-19,META,89753200,-0.009357575321565184
20131220,2013-12-20,META,239824000,0.001271565772830998
20131223,2013-12-23,META,98297000,0.048076951691412025
20131224,2013-12-24,META,46617800,0.0032888804778164163
20131226,2013-12-26,META,55101000,-0.003968246133011835
20131227,2013-12-27,META,60466000,-0.03966743346069035
20131230,2013-12-30,META,68307000,-0.03120489872095482
20131231,2013-12-31,META,43076200,0.017501442141673783
20140102,2014-01-02,META,43195500,0.0010978509957650928
20140103,2014-01-03,META,38246200,-0.002741687327576866
20140106,2014-01-06,META,68852600,0.04838708436948111
20140107,2014-01-07,META,77207400,0.012587367069973085
20140108,2014-01-08,META,56682400,0.005352233824089234
20140109,2014-01-09,META,92253300,-0.017344982474207557
20140110,2014-01-10,META,42449500,0.01258296733040531
20140113,2014-01-13,META,63010900,-0.0350362241527754
20140114,2014-01-14,META,37503600,0.03273120794221201
20140115,2014-01-15,META,33663400,-0.0024247177048128676
20140116,2014-01-16,META,34541800,-0.007118053095024244
20140117,2014-01-17,META,40849200,-0.015562150918338862
20140121,2014-01-21,META,48669200,0.03925398071795856
20140122,2014-01-22,META,61352900,-0.01709109602951354
20140123,2014-01-23,META,47951800,-0.015301639351439095
20140124,2014-01-24,META,55200700,-0.038495501749216836
20140127,2014-01-27,META,73924100,-0.016528953411722967
20140128,2014-01-28,META,48191200,0.029691880023174553
20140129,2014-01-29,META,92995600,-0.02919841545471275
20140130,2014-01-30,META,150178900,0.14104246635398454
20140131,2014-01-31,META,87794600,0.024394201360550337
20140203,2014-02-03,META,74866600,-0.017420491575902232
20140204,2014-02-04,META,45985500,0.020657131867595258
20140205,2014-02-05,META,51685100,-0.00892432467396041
20140206,2014-02-06,META,42086500,-0.0004823730496754072
20140207,2014-02-07,META,60704300,0.03474903237957514
20140210,2014-02-10,META,43666100,-0.011971400208598465
20140211,2014-02-11,META,45675600,0.020456321835837638
20140212,2014-02-12,META,47282100,-0.00616810385953255
20140213,2014-02-13,META,61911700,0.044685880825182094
20140214,2014-02-14,META,36694900,-0.003564614386411089
20140218,2014-02-18,META,43809900,0.003130223957823968
20140219,2014-02-19,META,62087100,0.011292637033782232
20140220,2014-02-20,META,130928900,0.023067877624776363
20140221,2014-02-21,META,70932400,-0.014936104503096079
20140224,2014-02-24,META,76620300,0.031928889901346215
20140225,2014-02-25,META,52077000,-0.01313930942660324
20140226,2014-02-26,META,55322700,-0.008446619195120159
20140227,2014-02-27,META,41653700,-0.004620266892207101
20140228,2014-02-28,META,66783700,-0.006962624600159538
20140303,2014-03-03,META,56824100,-0.015337356652133372
20140304,2014-03-04,META,42013500,0.020620075866124674
20140305,2014-03-05,META,74567700,0.040261577328456734
20140306,2014-03-06,META,46026500,-0.010199851335005469
20140307,2014-03-07,META,38927000,-0.014680877186558307
20140310,2014-03-10,META,59871600,0.03194836146189686
20140311,2014-03-11,META,59408300,-0.026794395916753908
20140312,2014-03-12,META,46340500,0.011126944312057697
20140313,2014-03-13,META,57091000,-0.028922058433974142
20140314,2014-03-14,META,48227000,-0.016126697382285306
20140317,2014-03-17,META,52197000,0.015061970240404786
20140318,2014-03-18,META,40827000,0.006546473547010402
20140319,2014-03-19,META,43981000,-0.013730373523851699
20140320,2014-03-20,META,44439000,-0.018610736852626455
20140321,2014-03-21,META,59999900,0.00403160576594016
20140324,2014-03-24,META,85696000,-0.0466983862196156
20140325,2014-03-25,META,68786000,0.012324507555897814
20140326,2014-03-26,META,97503900,-0.06934812825283924
20140327,2014-03-27,META,112650000,0.009604269529999477
20140328,2014-03-28,META,67052000,-0.015745495816784416
20140331,2014-03-31,META,53011000,0.0038327505976793598
20140401,2014-04-01,META,59291000,0.03950858544329548
20140402,2014-04-02,META,66277000,0.0015969704650927476
20140403,2014-04-03,META,83859000,-0.051498716188961804
20140404,2014-04-04,META,125214400,-0.046058187950237986
20140407,2014-04-07,META,108488000,0.0035242425187568833
20140408,2014-04-08,META,78836000,0.021773447711285494
20140409,2014-04-09,META,100215000,0.07252107441649192
20140410,2014-04-10,META,114988000,-0.052074988110014625
20140411,2014-04-11,META,91452000,-0.010649105303248122
20140414,2014-04-14,META,72325000,0.006150702509136243
20140415,2014-04-15,META,108623000,0.0033961753270897272
20140416,2014-04-16,META,78774000,0.010661720536273227
20140417,2014-04-17,META,88040000,-0.013060994274121636
